Age at enrollment,avg_grade,avg_success_rate,financial_issue,Scholarship holder,Gender,Daytime/evening attendance,Curricular units 1st sem (enrolled),Curricular units 2nd sem (enrolled),Target
19,13.882539682539683,1.0,0,0,0,1,7,8,2
21,12.3,0.8333333333333334,0,0,0,1,6,6,1
19,13.75,1.0,0,1,1,1,6,6,2
27,0.0,0.0,1,0,1,1,6,6,0
30,0.0,0.0,1,0,0,1,6,6,0
21,0.0,0.0,0,0,1,1,0,0,0
19,11.892857142857142,1.0,0,0,1,1,6,6,2
34,11.625,0.6000000000000001,0,0,0,0,5,5,1
18,12.370535714285714,0.9375,0,0,1,1,7,8,2
21,0.0,0.0,0,0,1,1,0,0,2
17,0.0,0.0,0,0,1,1,0,0,1
19,12.966666666666669,0.8571428571428571,0,1,0,1,7,7,2
18,13.75,1.0,0,0,1,1,6,6,2
19,14.247232142857143,1.0,0,0,0,1,7,8,2
45,6.083333333333333,0.25,1,0,0,1,10,8,0
26,12.458333333333332,0.8333333333333333,0,0,0,1,6,6,2
51,0.0,0.0,0,0,1,0,4,5,0
49,13.226190476190476,1.0,1,1,1,1,6,6,2
22,14.4375,0.5357142857142857,0,0,1,1,6,7,1
22,10.0,0.30000000000000004,0,0,1,1,5,5,0
33,11.75,0.4,0,0,0,1,5,5,0
20,11.55,0.9,0,0,0,1,5,5,2
18,12.083333333333332,1.0,0,1,0,1,6,6,2
20,11.333333333333332,0.41666666666666663,1,0,0,1,6,6,0
37,12.514285714285714,0.85,0,0,0,0,10,10,2
18,13.583333333333332,1.0,0,0,1,1,6,6,2
19,12.333333333333332,1.0,0,0,0,1,6,6,2
21,12.9,0.8333333333333333,0,0,0,1,6,6,2
20,12.813095238095237,0.8660714285714286,0,0,0,1,7,8,2
19,0.0,0.0,0,0,0,1,7,8,0
20,12.3625,0.5714285714285714,0,0,0,1,7,7,0
18,14.291071428571428,1.0,0,0,0,1,7,8,2
19,13.44285714285714,0.875,0,0,0,1,8,8,2
18,10.916666666666668,0.75,0,0,0,1,6,6,2
18,11.80952380952381,1.0,0,1,0,1,6,6,2
18,5.0,0.2,0,0,0,1,5,1,0
19,13.253333333333334,0.7857142857142857,0,0,0,1,7,7,1
18,13.138392857142858,1.0,0,1,0,1,7,8,2
19,13.833333333333332,1.0,0,1,0,1,6,6,2
24,12.741258741258743,1.0,1,1,0,1,12,11,2
20,12.5,0.6666666666666666,0,0,0,1,6,6,1
21,12.025,0.9,0,1,0,1,5,5,2
20,12.5,0.75,1,0,0,1,6,6,0
19,13.519047619047619,1.0,0,1,0,1,7,8,2
19,13.386607142857143,1.0,0,1,0,1,7,8,2
18,13.328571428571427,0.875,0,0,0,1,8,8,2
19,12.5,0.8333333333333334,0,0,0,1,6,6,2
21,12.899999999999999,1.0,0,0,0,1,5,5,2
19,14.5,1.0,0,1,0,1,6,6,2
18,13.047619047619047,1.0,0,1,0,1,6,6,2
17,12.75,1.0,0,1,0,1,6,6,2
19,11.833333333333332,0.8333333333333334,0,0,0,1,6,6,1
23,11.166666666666668,0.6,1,0,1,1,5,5,0
19,12.305555555555557,1.0,0,0,0,1,6,6,2
18,12.916666666666666,0.8571428571428571,0,0,0,1,7,7,2
20,13.542857142857144,0.9166666666666667,0,0,0,1,6,6,2
19,14.2,1.0,0,1,0,1,5,5,2
18,13.833333333333332,1.0,0,1,0,1,6,6,2
19,14.571428571428571,1.0,0,1,0,1,6,6,2
19,12.0,1.0,0,0,0,1,6,6,2
18,14.3775,1.0,0,0,0,1,8,8,2
18,12.771428571428572,0.9375,0,0,0,1,7,8,2
19,14.15,0.8571428571428571,0,1,0,1,7,7,2
19,12.471428571428572,0.875,0,1,0,1,8,8,2
19,14.15,0.8571428571428571,0,0,0,1,7,7,2
21,14.059861111111111,1.0,0,0,0,1,7,8,2
18,14.761904761904763,1.0,0,0,0,1,6,6,2
19,13.726190476190476,1.0,0,1,0,1,6,6,2
18,0.0,0.0,1,0,0,1,4,4,0
30,0.0,0.0,0,0,0,0,6,6,0
18,15.083333333333332,0.9166666666666667,0,0,0,1,6,6,0
20,12.633333333333333,0.8571428571428571,0,1,0,1,7,7,2
25,11.899999999999999,1.0,1,0,0,1,5,5,0
18,14.233333333333334,0.8571428571428571,0,0,0,1,7,7,2
21,11.766666666666666,0.8,0,0,0,1,5,5,1
18,15.7,0.875,0,0,0,1,8,8,2
18,15.2,0.8571428571428571,0,0,0,1,7,7,2
29,15.966666666666665,0.9166666666666667,1,0,0,1,6,6,0
20,12.709821428571429,0.9117647058823529,0,0,0,1,17,12,2
26,0.0,0.0,0,0,0,1,7,8,0
21,12.2,0.9166666666666667,0,0,0,1,6,6,2
19,13.78125,1.0,0,1,0,1,8,8,2
19,11.916666666666666,0.9166666666666667,1,0,0,1,6,6,0
21,11.816666666666666,0.8333333333333334,0,0,0,1,6,6,1
20,11.4,0.6666666666666666,1,0,0,0,6,6,2
18,13.773125,1.0,0,1,0,1,7,8,2
20,11.333333333333332,0.5833333333333333,1,0,0,1,6,6,0
20,13.151785714285715,1.0,0,1,0,1,6,6,2
18,12.780000000000001,0.5,0,1,0,1,7,7,1
18,13.75,0.41666666666666663,0,0,0,1,6,6,1
18,13.266666666666666,0.9166666666666667,0,0,0,1,6,6,2
18,11.65,0.5,0,0,0,1,5,5,1
22,13.714285714285715,0.9166666666666667,0,0,0,1,6,6,2
19,14.166666666666668,0.4,0,0,0,1,5,5,1
19,14.666666666666668,1.0,0,1,0,1,6,6,2
18,15.977777777777778,1.0,0,0,0,1,7,8,2
20,11.261904761904763,1.0,1,0,0,1,6,6,2
18,11.125,0.75,0,0,0,1,6,6,0
21,0.0,0.0,0,0,0,1,6,6,0
19,12.142857142857142,1.0,0,0,0,1,6,6,2
18,12.82875,1.0,0,0,0,1,8,8,0
18,13.533333333333333,0.9166666666666667,0,0,0,1,6,6,2
18,0.0,0.0,0,0,0,1,0,0,1
21,6.5,0.16666666666666666,1,1,0,1,6,6,0
19,11.6375,0.9,1,0,0,1,5,5,2
19,12.2,1.0,0,1,0,1,5,5,2
19,5.642857142857143,0.4166666666666667,0,0,0,1,6,6,0
18,0.0,0.0,0,0,0,1,0,0,2
19,5.0,0.08333333333333333,0,1,0,1,6,6,0
20,13.755555555555555,0.9285714285714286,0,1,0,1,7,8,0
18,12.758333333333333,0.75,1,0,0,1,8,8,0
19,0.0,0.0,0,1,0,1,0,0,0
18,12.958333333333332,1.0,0,0,0,1,6,6,2
18,12.375,0.8333333333333333,0,0,0,1,6,6,1
19,12.125,1.0,0,1,0,1,6,6,2
20,11.766666666666666,0.8,0,0,0,1,5,5,2
19,13.278571428571428,1.0,0,1,0,1,7,8,2
18,13.614285714285714,0.875,0,0,0,1,8,8,2
25,0.0,0.0,1,0,0,1,6,6,0
18,11.833333333333332,0.8333333333333333,1,0,0,1,6,6,2
19,12.416666666666668,1.0,0,0,0,1,6,6,2
19,13.204464285714286,1.0,0,1,0,1,7,8,2
20,12.25,0.4,1,1,0,1,5,5,0
18,12.557142857142857,0.9375,0,0,0,1,7,8,1
20,12.392857142857142,0.7,0,0,0,1,5,5,2
21,12.726190476190476,1.0,0,0,0,1,6,6,2
19,0.0,0.0,0,0,0,1,0,0,2
42,12.666666666666666,1.0,0,0,0,0,6,6,2
18,13.283333333333333,0.8333333333333334,1,0,0,1,6,6,1
19,13.116666666666667,0.9166666666666667,0,1,0,1,6,6,2
18,12.25,0.8333333333333333,0,0,0,1,6,6,2
21,14.5,1.0,0,0,0,1,5,5,2
20,13.276785714285715,1.0,0,1,0,1,6,6,2
20,13.571428571428573,1.0,0,0,0,1,7,7,2
21,12.041666666666668,0.6666666666666667,0,0,0,1,6,6,1
19,13.704444444444446,1.0,0,0,0,1,7,8,2
21,13.136363636363637,0.8321678321678322,0,0,0,1,13,11,2
19,14.904761904761905,1.0,0,0,0,1,6,6,2
19,15.1035,1.0,0,1,0,1,7,8,2
18,0.0,0.0,0,0,0,1,0,0,1
22,14.071428571428571,1.0,0,0,0,1,6,6,2
21,13.766666666666666,0.8333333333333334,0,0,0,1,6,6,2
18,10.666666666666668,0.41666666666666663,0,1,0,1,6,6,0
20,14.565714285714288,0.875,0,1,0,1,8,8,2
18,11.375,0.7,1,0,0,1,5,5,0
20,0.0,0.0,0,0,0,1,6,5,0
23,13.785833333333334,0.8660714285714286,0,0,0,1,7,8,2
18,15.083333333333334,1.0,0,0,0,1,6,6,2
20,13.333333333333334,1.0,0,0,0,1,6,6,2
18,14.962857142857144,0.875,0,1,0,1,8,8,2
20,11.6,0.9,0,0,0,1,5,5,2
18,12.600000000000001,1.0,0,0,0,1,7,8,2
20,16.36904761904762,1.0,0,0,0,1,6,6,2
19,13.714285714285714,0.875,0,0,0,1,8,8,2
21,12.654761904761905,1.0,0,0,0,1,6,6,2
33,13.0,0.75,0,0,0,1,6,6,2
24,6.5,0.1,1,0,0,1,5,5,0
20,12.375,1.0,0,1,0,1,11,11,2
18,0.0,0.0,0,0,0,1,0,0,2
18,14.666666666666666,1.0,0,0,0,1,6,6,2
29,11.25,0.5,1,0,0,0,6,6,0
18,14.207792207792206,1.0,0,0,0,1,7,8,2
19,12.69047619047619,1.0,0,0,0,1,6,6,2
19,0.0,0.0,0,0,0,1,0,0,0
18,10.65,0.9166666666666667,0,1,0,1,6,6,2
19,13.656818181818181,0.9285714285714286,0,1,0,1,7,8,2
20,12.526923076923076,0.8452380952380952,0,0,0,1,14,12,0
19,11.0,0.25,0,0,0,1,6,6,1
19,12.291666666666668,0.5833333333333333,0,1,0,1,6,6,2
18,11.571428571428571,0.9166666666666667,0,1,0,1,6,6,1
18,13.40375,1.0,0,1,0,1,8,8,2
19,12.0,0.75,0,1,0,1,6,6,2
20,12.266666666666666,0.9166666666666667,1,0,1,1,6,6,0
18,0.0,0.0,0,1,1,1,0,0,1
18,0.0,0.0,0,0,1,1,7,8,0
35,16.083333333333336,0.75,1,0,1,1,6,6,0
18,11.0,0.6,0,0,1,1,5,5,1
19,0.0,0.0,0,1,1,1,0,0,2
19,12.142857142857142,0.8333333333333333,0,1,1,1,6,6,1
20,11.375,0.6000000000000001,0,0,1,1,5,5,1
19,11.0,0.5833333333333333,0,0,1,1,6,6,1
19,10.5,0.5,0,0,1,1,5,5,0
24,0.0,0.0,0,0,1,1,7,7,0
29,6.25,0.3333333333333333,1,0,1,0,6,6,0
24,11.947222222222223,0.625,0,0,1,1,7,8,2
19,11.85,0.75,0,0,1,1,6,6,2
37,0.0,0.0,0,0,1,1,0,0,0
18,12.5,0.8333333333333334,0,0,1,1,6,6,2
20,14.133928571428571,0.9285714285714286,0,1,1,1,7,6,1
18,0.0,0.0,1,0,1,1,5,5,0
22,6.666666666666667,0.3,0,0,1,1,5,5,1
22,11.452380952380953,0.6,0,1,1,1,5,5,1
18,0.0,0.0,1,0,1,1,6,6,0
18,13.1,0.875,0,0,1,1,8,8,2
19,13.333333333333332,1.0,0,0,1,1,6,6,2
19,11.1,0.8,0,0,1,1,5,5,1
19,12.285714285714285,0.6666666666666667,0,0,1,1,6,6,0
21,15.226190476190476,1.0,1,0,1,1,6,6,2
19,11.8,0.8166666666666667,0,0,1,1,6,10,1
18,13.516666666666666,0.7142857142857142,0,0,1,1,7,7,2
19,11.3,0.8,0,0,1,1,5,5,0
25,14.083333333333332,1.0,0,0,1,1,6,6,2
22,14.666666666666666,1.0,0,0,1,1,6,6,2
24,12.742857142857144,0.875,0,0,1,1,8,8,2
19,12.551785714285714,0.9375,0,0,1,1,7,8,2
18,11.958333333333332,0.7,0,0,1,1,5,5,1
20,0.0,0.0,1,0,1,1,0,0,0
19,14.935714285714283,0.875,0,1,1,1,8,8,2
19,10.25,0.5,0,0,1,1,6,6,0
19,13.166666666666668,0.8333333333333334,0,0,1,1,6,6,2
23,0.0,0.0,1,0,1,1,6,6,0
47,13.9,0.75,0,0,1,1,6,6,0
19,11.291666666666668,0.8333333333333333,0,0,1,1,6,6,2
19,0.0,0.0,0,0,1,1,0,0,2
18,0.0,0.0,0,0,1,1,0,0,0
28,5.0,0.2,0,0,1,1,5,5,0
20,11.583333333333332,0.5833333333333333,0,0,1,1,6,6,0
18,11.333333333333332,0.5833333333333333,0,1,1,1,6,6,1
21,0.0,0.0,0,1,1,1,0,0,2
19,12.875,0.5,0,0,1,1,6,6,1
24,0.0,0.0,1,0,1,1,6,6,0
24,11.333333333333334,0.75,0,0,1,1,6,6,1
25,0.0,0.0,1,0,1,1,6,6,1
28,12.6,0.9166666666666667,0,0,1,1,6,6,2
37,11.041666666666668,0.7,0,0,1,0,5,5,1
19,11.25,0.7,0,0,1,1,5,5,1
18,13.684553571428573,1.0,0,1,1,1,7,8,2
48,10.0,0.3333333333333333,0,0,1,1,6,6,0
21,13.0,1.0,0,0,1,1,6,6,2
19,12.472619047619048,0.8571428571428571,0,1,1,1,7,7,1
21,0.0,0.0,0,1,1,1,8,8,1
23,0.0,0.0,1,0,1,1,5,5,0
18,13.425,0.9,0,0,1,1,5,5,2
22,13.166666666666668,0.6666666666666666,0,0,1,1,6,6,0
25,11.852272727272728,0.7027972027972028,0,0,1,1,13,11,0
27,13.95,0.534965034965035,1,0,1,1,13,11,0
49,0.0,0.0,1,0,1,1,5,5,0
31,5.5,0.2,1,0,1,0,5,5,0
54,14.023809523809524,0.9166666666666667,0,0,1,1,6,6,0
25,12.306818181818182,0.875,1,0,1,1,21,16,0
20,11.083333333333332,0.38095238095238093,0,0,1,1,7,6,1
28,12.333333333333332,0.41666666666666663,0,0,1,1,6,6,0
41,13.011904761904763,1.0,0,0,1,0,7,6,2
19,12.919642857142858,1.0,0,1,1,1,6,6,1
22,5.75,0.2,0,0,1,1,5,5,0
34,6.75,0.16666666666666666,0,0,1,1,6,6,0
28,15.045454545454547,1.0,1,0,1,1,11,10,0
42,12.100000000000001,0.8333333333333334,0,0,1,1,6,6,1
21,14.4,0.75,1,0,1,1,6,6,1
50,13.25,0.25,0,0,1,1,6,6,0
19,0.0,0.0,0,0,1,1,5,5,0
18,11.658333333333333,0.5,0,0,1,1,7,7,0
59,0.0,0.0,0,0,1,0,5,5,0
33,0.0,0.0,1,0,1,0,5,5,0
23,13.066666666666666,0.9166666666666667,0,1,1,1,6,6,2
44,11.238095238095237,0.8,0,0,1,0,5,5,0
37,0.0,0.0,0,0,1,0,6,6,0
36,0.0,0.0,0,0,1,1,0,0,0
22,11.083333333333332,0.5,1,0,1,0,5,5,0
49,13.297619047619047,1.0,0,0,1,0,6,6,2
23,13.041666666666668,0.8333333333333333,0,0,1,1,6,6,2
19,11.2,0.6666666666666667,0,0,1,1,6,6,1
47,6.071428571428571,0.5,0,0,1,0,6,6,0
28,12.683257918552037,0.9722222222222222,0,0,1,1,18,12,2
21,11.125,0.6666666666666666,0,0,1,1,6,6,1
21,10.916666666666668,0.8333333333333334,1,0,1,1,6,6,0
21,12.100000000000001,0.9545454545454546,0,0,1,1,11,10,2
20,12.464285714285715,0.8333333333333333,0,0,1,1,6,6,1
49,0.0,0.0,1,0,1,1,5,5,0
40,12.2,1.0,0,0,1,0,5,5,2
22,14.026785714285715,1.0,0,1,1,1,6,6,2
19,11.65,0.6000000000000001,0,0,1,1,5,5,1
31,0.0,0.0,0,0,1,0,5,5,0
30,14.25,0.3333333333333333,0,0,1,1,6,6,0
19,10.9,0.8333333333333334,0,0,1,1,6,6,2
22,12.5,0.6,0,0,1,1,5,5,0
19,13.083333333333334,1.0,0,0,1,1,6,6,2
21,0.0,0.0,1,0,1,1,0,0,0
19,14.276785714285715,1.0,0,0,1,1,6,6,2
22,5.0,0.1,0,0,1,1,5,5,0
22,11.2,0.8333333333333334,0,0,1,1,6,6,2
19,11.625,0.8333333333333333,0,0,1,1,6,6,2
26,0.0,0.0,1,0,1,1,6,6,0
23,14.0,0.2976190476190476,0,0,1,1,7,6,1
18,11.566666666666666,0.9166666666666667,0,0,1,1,6,6,1
22,10.833333333333332,0.7,1,1,1,1,5,5,1
19,13.273809523809524,1.0,0,0,1,1,5,5,1
20,0.0,0.0,0,0,1,1,5,5,0
22,11.916666666666666,1.0,0,1,1,1,6,6,1
18,6.5,0.2,1,0,1,1,5,5,0
39,0.0,0.0,0,0,1,0,2,4,0
18,0.0,0.0,0,0,1,1,8,8,0
18,13.6,1.0,0,1,1,1,5,5,2
19,13.928571428571429,1.0,0,1,1,1,6,6,2
18,12.939583333333333,0.9285714285714286,0,0,1,1,7,8,2
18,6.375,0.4,0,1,1,1,5,5,0
22,14.55,0.9,0,0,1,1,5,5,2
19,12.166666666666666,1.0,0,0,1,1,6,6,2
18,15.5,1.0,0,0,1,1,5,5,0
31,14.666666666666668,0.4,1,0,1,1,5,5,0
28,0.0,0.0,0,0,1,0,5,5,0
19,0.0,0.0,0,0,1,1,6,6,0
20,14.214285714285714,1.0,0,0,1,1,6,6,2
50,6.125,0.3333333333333333,0,0,1,1,6,6,0
38,16.25,0.75,0,0,1,1,6,6,1
31,12.0,0.2,0,0,1,0,5,5,0
27,14.085714285714284,1.0,0,0,1,1,7,7,1
21,10.333333333333332,1.0,0,0,1,1,6,6,2
34,5.0,0.1,0,0,1,1,5,5,0
19,5.0,0.1,0,0,1,1,5,5,1
40,10.583333333333332,0.5,1,0,1,0,5,5,0
18,0.0,0.0,0,1,1,1,0,0,2
46,0.0,0.0,1,1,1,1,6,6,0
37,0.0,0.0,0,0,1,0,6,5,0
31,0.0,0.0,0,0,1,1,6,6,0
34,12.866666666666667,0.8333333333333334,0,0,1,1,6,6,2
18,0.0,0.0,0,1,1,1,0,0,0
18,13.952380952380953,1.0,0,1,1,1,6,6,2
19,12.0,1.0,0,1,1,1,6,6,2
40,10.725,0.7125,0,0,1,0,5,8,0
25,0.0,0.0,0,0,1,1,6,6,0
20,13.916666666666668,0.65,1,0,1,1,5,6,0
20,14.757142857142856,1.0,0,0,1,1,5,5,1
43,0.0,0.0,1,0,1,1,6,6,0
18,13.583333333333332,0.7,0,0,1,1,5,5,1
35,11.583333333333332,0.9615384615384616,0,0,1,1,18,13,2
23,13.0,0.9,0,0,1,0,5,5,2
19,11.813839285714284,0.9444444444444444,0,0,1,1,7,9,2
21,13.98611111111111,0.797979797979798,0,1,1,1,11,9,2
19,12.875,0.6666666666666666,0,0,1,1,6,6,1
20,13.726190476190476,1.0,0,0,1,1,5,5,2
30,0.0,0.0,0,1,1,1,6,6,0
44,12.083333333333332,1.0,0,0,1,1,6,6,2
19,13.614285714285714,0.875,0,0,1,1,8,8,2
22,13.57857142857143,0.75,0,0,1,1,18,12,2
18,14.1,0.9,0,0,1,1,5,5,2
21,13.275,0.75,0,1,1,1,6,6,2
18,0.0,0.0,0,0,1,1,6,6,0
18,13.955357142857142,1.0,0,0,1,1,6,6,2
19,0.0,0.0,0,0,1,1,0,0,2
21,11.8375,0.6666666666666666,0,0,1,1,6,6,0
31,14.8625,1.0,0,0,1,1,6,6,2
21,11.0,0.5,0,0,1,1,6,6,0
24,10.5,0.2,1,0,1,1,5,5,1
27,0.0,0.0,0,0,1,1,4,5,0
20,11.566666666666666,0.8,0,0,1,1,5,5,2
22,5.833333333333333,0.2,0,0,1,1,5,5,1
19,12.25,0.6666666666666666,0,1,1,1,6,6,1
19,14.166666666666668,1.0,0,0,1,1,6,6,2
23,12.03146853146853,0.7058823529411764,1,0,1,1,17,17,1
18,13.833333333333332,1.0,0,0,1,1,6,6,2
29,15.15,0.9166666666666667,1,0,1,1,6,6,1
29,15.666666666666668,0.4,0,0,1,1,5,5,0
20,11.531746031746033,0.9166666666666667,0,0,1,1,6,6,1
19,0.0,0.0,0,1,1,1,0,0,2
22,0.0,0.0,0,0,1,1,0,0,1
20,13.0,0.9166666666666667,0,0,1,1,6,6,1
24,12.875,0.7,0,0,1,1,5,5,1
21,12.125,0.75,1,0,1,1,6,6,0
25,14.5,0.8,0,1,1,1,5,5,2
32,0.0,0.0,1,0,1,1,5,5,0
26,11.291666666666668,0.5208333333333333,1,0,1,0,12,8,0
18,13.0,1.0,0,1,1,1,6,6,2
19,12.761904761904763,0.9166666666666667,0,1,1,1,6,6,2
19,13.75,1.0,0,1,1,1,6,6,2
27,14.154761904761905,1.0,0,0,1,1,6,5,0
21,11.622222222222224,0.7916666666666667,1,0,1,1,12,12,1
20,5.75,0.4,0,0,1,1,5,5,1
21,12.916666666666668,1.0,0,0,1,1,6,6,2
22,12.033333333333333,0.6666666666666667,0,0,1,1,6,6,1
19,0.0,0.0,1,0,1,1,0,0,2
18,11.65,0.6000000000000001,0,1,1,1,5,5,0
28,0.0,0.0,0,0,1,1,5,5,0
25,11.714285714285715,0.5857142857142856,1,0,1,1,10,7,0
25,12.05,0.6703296703296704,0,0,1,1,14,13,0
18,12.916666666666668,0.5,0,0,1,1,5,5,1
26,0.0,0.0,0,0,1,1,6,6,0
18,12.125,1.0,0,1,1,1,5,5,2
22,11.833333333333334,0.5,0,0,1,1,6,6,1
25,0.0,0.0,0,0,1,1,6,6,0
19,11.9,0.8333333333333334,0,0,1,1,6,6,1
19,14.5,1.0,0,0,1,1,6,6,2
19,12.102678571428573,1.0,0,0,1,1,7,8,2
45,11.25,0.5,0,0,1,0,8,8,0
52,12.0,1.0,0,0,1,0,5,5,2
20,11.5,0.6,1,0,1,1,5,5,0
19,15.885714285714286,0.875,0,0,1,1,8,8,2
21,12.26,0.5714285714285714,1,0,1,1,7,7,0
35,14.083333333333332,1.0,1,0,1,0,6,6,2
36,0.0,0.0,0,0,1,1,0,0,2
47,0.0,0.0,1,0,1,1,7,8,0
22,0.0,0.0,0,0,1,0,5,5,0
41,11.125,0.7,0,0,1,0,5,5,0
26,0.0,0.0,0,0,1,1,5,5,0
51,5.625,0.3333333333333333,1,0,0,0,6,6,0
43,11.583333333333332,0.7,0,0,0,0,5,5,1
41,11.233333333333334,0.6666666666666667,0,0,0,0,6,6,2
23,11.40340909090909,0.9,0,0,1,1,10,10,2
22,0.0,0.0,0,0,1,1,6,5,0
25,10.75,0.6666666666666666,0,1,1,1,6,6,0
25,11.07857142857143,1.0,0,0,1,0,15,14,2
22,12.606060606060606,0.9583333333333333,1,1,1,1,12,11,2
24,13.485714285714286,0.9166666666666667,0,0,1,1,7,6,1
47,0.0,0.0,0,0,1,1,6,6,0
41,0.0,0.0,0,0,1,0,5,5,0
43,13.48888888888889,0.9166666666666667,0,0,1,1,6,6,2
29,0.0,0.0,0,0,1,1,3,4,0
30,0.0,0.0,0,0,1,1,2,2,0
26,0.0,0.0,1,0,1,1,4,5,0
27,0.0,0.0,1,0,1,0,5,5,0
36,11.5,1.0,0,1,1,1,5,5,2
29,11.261904761904763,0.7619047619047619,0,0,1,1,9,7,0
35,12.142857142857142,0.6625,0,0,1,1,10,8,0
18,12.05,0.75,0,1,1,1,6,6,2
24,16.0,1.0,0,1,1,0,5,5,2
18,12.583333333333332,1.0,0,1,1,1,6,6,0
18,12.5,0.7,0,0,1,1,5,5,1
21,5.833333333333333,0.3,0,0,1,1,5,5,1
21,12.8,1.0,0,0,1,1,5,5,2
32,12.898809523809524,0.8611111111111112,0,0,1,1,18,12,2
22,12.416666666666668,0.55,0,1,1,1,5,6,0
32,12.713636363636365,0.7401960784313726,1,0,1,1,17,12,0
35,7.0,0.1,0,0,1,1,5,5,0
23,0.0,0.0,1,0,1,1,5,5,0
39,11.2,0.6666666666666667,0,0,1,0,6,6,1
35,5.0,0.1,0,0,1,1,5,5,0
32,18.283653846153847,1.0,0,0,1,1,6,12,2
20,0.0,0.0,0,0,1,1,6,6,0
34,11.966666666666667,0.7142857142857142,0,0,1,1,7,7,1
44,14.85,1.0,0,0,1,0,7,5,0
53,12.5,0.25757575757575757,0,0,1,1,11,9,2
28,0.0,0.0,1,0,1,1,5,5,0
31,13.51111111111111,1.0,0,0,1,0,9,5,0
18,0.0,0.0,1,0,1,1,0,0,1
44,6.0,0.2857142857142857,1,0,1,1,7,6,0
19,12.3,0.9,0,0,1,1,5,5,2
21,14.083333333333334,1.0,0,0,1,1,12,11,1
18,0.0,0.0,0,1,1,1,5,5,0
20,14.9,1.0,0,0,1,1,6,6,2
55,14.0,1.0,0,0,1,1,6,6,2
27,11.5,0.4,0,0,1,1,5,5,1
19,0.0,0.0,0,0,1,1,5,5,0
18,12.399999999999999,1.0,0,0,1,1,5,5,2
43,5.875,0.3333333333333333,0,0,1,1,6,6,0
18,0.0,0.0,0,0,1,1,6,6,0
18,0.0,0.0,0,0,1,1,0,0,0
20,0.0,0.0,1,1,1,1,6,6,0
29,11.525,0.8,1,0,1,0,5,5,0
44,5.785714285714286,0.4166666666666667,1,0,1,1,6,6,0
18,13.0,0.5,0,0,1,1,5,5,1
20,13.066666666666666,0.9166666666666667,0,1,1,1,6,6,1
20,12.708333333333332,0.5,0,0,1,1,6,9,0
36,0.0,0.0,0,0,1,1,4,5,0
19,11.3,0.5833333333333334,0,0,1,1,6,6,1
29,0.0,0.0,1,0,1,1,5,5,0
18,10.791666666666668,0.5833333333333333,0,0,1,1,6,6,0
24,0.0,0.0,1,0,1,1,6,6,0
20,14.666666666666668,1.0,0,0,1,1,6,6,2
45,0.0,0.0,1,0,1,0,6,5,0
28,13.5,0.8695652173913043,0,1,1,1,23,23,2
23,12.433333333333334,0.9166666666666667,0,0,1,1,6,6,1
18,11.895714285714286,0.9375,0,0,1,1,7,8,2
23,11.0,0.6,0,0,1,1,5,5,0
22,0.0,0.0,0,0,1,1,0,0,1
22,12.533333333333333,0.9166666666666667,0,1,1,1,6,6,2
33,14.016666666666666,1.0,0,0,1,0,5,5,2
21,12.440909090909091,0.875,0,0,1,1,12,12,2
45,14.816666666666666,1.0,0,0,1,1,5,5,2
44,11.75,0.27142857142857146,1,0,1,1,10,7,0
42,0.0,0.0,0,0,1,1,6,6,0
20,0.0,0.0,0,0,1,1,5,5,0
20,12.583333333333332,0.5,0,0,1,1,5,5,1
20,13.607142857142858,1.0,0,1,1,1,6,6,2
20,11.958333333333332,0.5833333333333333,0,0,1,1,6,6,1
19,12.15,0.7,0,0,1,1,5,5,1
26,10.464285714285715,0.6,1,0,1,0,8,10,0
31,13.75,0.9166666666666667,0,0,1,1,6,6,2
19,13.333333333333332,1.0,1,1,1,1,6,6,2
28,13.416666666666666,1.0,0,0,1,1,6,6,2
20,0.0,0.0,0,1,1,1,0,0,2
43,12.75,1.0,0,0,0,0,6,6,2
25,0.0,0.0,0,1,1,1,0,0,0
40,12.5,0.25,1,0,0,1,6,6,0
20,13.354166666666668,0.9166666666666667,0,0,0,1,6,6,2
46,12.833333333333334,0.75,0,0,0,0,6,6,2
26,12.412337662337663,0.9761904761904762,0,0,0,1,21,14,2
34,12.792380952380952,0.8660714285714286,0,1,0,1,7,8,2
19,0.0,0.0,0,0,0,1,6,6,0
18,13.585714285714284,0.875,0,1,0,1,8,8,2
18,11.290277777777778,1.0,0,0,0,1,7,8,2
37,11.928571428571429,0.8452380952380952,0,1,1,0,7,6,2
23,0.0,0.0,0,1,1,1,0,0,2
26,13.807692307692308,1.0,0,0,1,1,14,13,2
18,6.0,0.4166666666666667,1,0,0,1,6,6,0
18,11.997499999999999,0.6428571428571428,0,0,0,1,7,7,1
19,13.130535714285713,1.0,0,0,0,1,7,8,2
18,12.75,1.0,0,0,0,1,6,6,2
19,13.066666666666666,0.9166666666666667,0,0,0,1,6,6,0
20,12.125,0.5,0,0,1,1,5,5,1
22,12.083333333333332,0.8333333333333333,0,1,0,1,6,6,2
18,12.214285714285714,0.875,0,1,0,1,8,8,2
18,12.833333333333332,1.0,0,1,0,1,6,6,2
18,12.892857142857142,1.0,0,1,0,1,6,6,2
18,13.0,1.0,0,1,0,1,6,6,2
18,11.654761904761905,1.0,0,0,0,1,6,6,2
19,13.480714285714285,0.9375,0,1,0,1,7,8,2
20,0.0,0.0,0,0,0,1,6,6,0
