Age at enrollment,avg_grade,avg_success_rate,financial_issue,Scholarship holder,Gender,Daytime/evening attendance,Curricular units 1st sem (enrolled),Curricular units 2nd sem (enrolled)
20,12.678571428571429,0.8660714285714286,0,1,0,1,7,8
29,15.376068376068377,1.0,0,0,0,1,18,13
29,0.0,0.0,1,0,1,1,6,6
18,7.0,0.08333333333333333,1,1,0,1,6,6
19,12.5,1.0,0,0,0,1,5,5
28,11.583333333333332,0.5,1,0,1,1,5,5
20,11.7,1.0,0,1,0,1,5,5
38,0.0,0.0,1,0,1,1,6,6
20,13.1875,1.0,1,0,0,1,6,6
19,13.867142857142856,0.875,0,0,1,1,8,8
18,15.25,1.0,0,1,0,1,6,6
51,12.899999999999999,0.8333333333333334,0,1,0,1,6,6
21,12.716666666666667,0.9545454545454546,1,0,1,1,11,8
20,12.914285714285715,0.9166666666666667,0,0,0,1,6,6
19,12.916666666666668,0.5,0,0,0,1,5,5
22,6.0,0.1,0,0,1,1,5,5
30,11.4875,0.9166666666666667,0,0,1,1,6,6
19,0.0,0.0,1,0,1,1,0,0
21,13.916666666666668,1.0,0,0,0,1,6,6
27,5.0,0.1,0,0,1,0,5,5
23,13.842307692307692,1.0,0,1,0,1,12,10
37,11.770833333333332,0.8660714285714286,1,0,0,0,8,7
25,12.833333333333334,1.0,0,0,0,0,6,6
40,11.625,0.9,0,0,0,0,5,5
21,11.583333333333332,0.5,0,0,0,1,5,5
19,13.90904761904762,0.8660714285714286,0,1,0,1,7,8
47,14.166666666666666,0.9166666666666667,0,1,0,0,6,6
19,12.833333333333332,1.0,0,0,0,1,6,6
18,14.2,0.875,0,0,0,1,8,8
18,0.0,0.0,0,0,1,1,5,5
18,14.833333333333332,1.0,1,0,0,1,6,6
34,0.0,0.0,1,0,1,1,5,5
18,14.32857142857143,1.0,0,0,0,1,7,8
25,11.25,0.9,0,0,1,0,5,5
18,13.516666666666666,0.7142857142857142,0,0,1,1,7,7
19,11.625,0.8333333333333333,0,1,0,1,6,6
19,13.45,0.5833333333333334,0,0,0,1,6,6
19,13.35,0.7142857142857143,0,0,0,1,7,7
18,14.916666666666666,1.0,0,1,0,1,6,6
23,11.85,0.6666666666666666,0,0,0,1,6,6
21,6.75,0.2,0,0,0,1,5,5
18,13.19625,1.0,0,0,0,1,7,8
18,12.7,0.9166666666666667,0,0,0,1,6,6
18,13.7205,1.0,0,0,0,1,7,8
19,0.0,0.0,0,0,1,1,7,7
20,11.583333333333332,0.7,0,0,0,1,5,5
18,14.860714285714286,1.0,0,0,0,1,7,8
32,11.966666666666667,1.0,0,0,0,0,5,5
20,14.375,0.8,0,0,0,1,5,5
20,11.25,1.0,0,0,1,1,6,6
19,14.682142857142857,1.0,0,1,0,1,7,8
20,13.354166666666668,0.9166666666666667,0,0,0,1,6,6
19,0.0,0.0,0,0,0,1,6,6
24,12.275,0.7946428571428572,0,0,0,1,7,8
18,12.167946428571428,0.9375,0,0,0,1,7,8
21,12.8125,1.0,0,1,1,1,6,6
19,14.01517857142857,1.0,0,0,0,1,7,8
21,5.0,0.1,0,0,1,1,5,5
39,10.666666666666666,0.6,1,0,0,1,5,5
22,11.5,0.30000000000000004,0,0,0,1,5,5
55,13.333333333333334,1.0,0,0,0,0,6,6
21,14.333333333333332,1.0,0,0,0,1,7,6
19,12.1625,0.8333333333333334,0,1,0,1,6,6
19,0.0,0.0,0,0,0,1,6,6
33,12.0,0.4,1,0,1,0,5,5
58,12.0,0.8333333333333334,0,0,0,0,6,6
18,13.707936507936509,1.0,0,0,0,1,7,8
26,11.625,0.5833333333333333,1,0,0,1,6,6
20,12.81875,1.0,0,0,0,1,7,8
26,0.0,0.0,0,0,1,1,6,6
22,11.783333333333333,0.9166666666666667,0,0,1,1,6,6
24,12.214285714285715,0.9166666666666667,0,0,0,1,6,6
18,0.0,0.0,1,0,1,1,6,6
34,11.291666666666668,0.8,0,0,1,0,5,5
23,14.756944444444445,0.95,0,0,0,1,16,10
19,12.6,0.75,0,1,1,1,6,6
25,11.125,0.6,0,0,0,0,5,5
26,12.6,0.75,1,0,0,0,6,6
19,15.061904761904762,1.0,0,0,0,1,7,8
26,11.7,1.0,0,0,0,0,5,5
18,11.5,1.0,0,1,0,1,5,5
20,14.0,1.0,1,1,0,1,6,6
25,5.25,0.2,0,0,0,1,5,5
21,12.85,0.7,1,0,0,1,5,5
38,11.125,0.3333333333333333,0,0,0,0,6,6
27,10.833333333333332,0.4,1,0,1,1,5,5
35,0.0,0.0,0,0,1,1,7,6
39,11.166666666666668,0.6000000000000001,0,1,0,0,5,5
25,11.833333333333332,1.0,0,0,1,1,17,17
34,10.75,1.0,0,0,0,0,2,1
18,11.857142857142858,1.0,0,0,1,1,6,6
21,11.333333333333334,0.5,0,0,0,1,6,6
20,11.958333333333332,0.5833333333333333,0,0,1,1,6,6
22,13.2,1.0,0,0,0,1,5,5
32,13.13125,0.7857142857142857,0,0,0,1,7,7
20,0.0,0.0,0,1,0,1,7,7
52,13.899999999999999,1.0,0,0,1,0,5,5
20,12.8,0.8333333333333334,0,1,0,1,6,6
20,12.848214285714285,1.0,0,1,0,1,6,6
54,13.062937062937063,1.0,0,0,1,0,13,11
20,5.375,0.3333333333333333,0,0,1,1,6,6
19,0.0,0.0,1,0,1,1,0,0
20,13.32857142857143,0.9166666666666667,0,0,1,1,6,6
19,12.25,0.3666666666666667,1,0,0,1,6,5
19,13.666666666666666,1.0,0,1,0,1,6,6
19,0.0,0.0,0,0,1,1,5,5
18,12.328571428571427,0.875,0,0,0,1,8,8
24,12.517857142857142,1.0,0,1,0,0,5,5
20,0.0,0.0,0,0,0,1,6,6
26,13.5,0.5952380952380952,1,0,1,1,7,6
19,0.0,0.0,1,0,1,1,0,0
23,12.358333333333334,0.8571428571428571,0,0,0,1,7,7
18,12.75,0.9166666666666667,0,1,0,1,6,6
24,12.412857142857144,0.875,0,0,0,1,8,8
20,13.022222222222222,0.9166666666666667,0,1,1,1,6,6
19,11.482142857142858,0.7,0,0,0,1,5,5
22,11.833333333333332,0.6,0,0,1,1,5,5
19,12.55,0.7,0,1,1,1,5,5
23,0.0,0.0,1,1,0,1,0,0
46,0.0,0.0,0,0,1,1,5,5
18,13.955357142857142,1.0,0,0,1,1,6,6
20,12.5,1.0,0,0,0,1,6,6
18,6.5,0.16666666666666666,0,0,0,1,6,6
29,11.25,0.5,1,0,0,0,6,6
19,14.05,0.9,0,1,0,1,5,5
37,5.0,0.07142857142857142,1,0,1,1,7,7
25,11.05,0.9,0,1,0,1,5,5
21,13.011904761904763,1.0,0,0,1,1,6,6
21,11.05,0.7,0,0,1,1,5,5
18,13.166666666666668,1.0,0,1,0,1,6,6
19,5.5,0.1,0,0,0,1,5,5
21,10.6,0.5,0,0,0,1,6,6
23,12.433333333333334,0.9166666666666667,0,0,1,1,6,6
28,0.0,0.0,1,0,1,1,5,5
21,11.25,0.4,1,0,1,1,5,5
18,15.357142857142858,1.0,0,0,0,1,7,7
40,14.785714285714285,1.0,1,0,0,1,7,7
37,0.0,0.0,0,0,1,1,7,7
18,0.0,0.0,0,0,1,1,6,6
32,10.725,0.9,0,0,0,0,5,5
37,12.8875,1.0,1,0,0,1,6,6
33,13.072857142857144,1.0,0,1,1,1,14,14
18,0.0,0.0,0,1,0,1,0,0
19,13.633333333333333,0.8333333333333334,1,0,1,1,6,6
21,12.25,0.9,0,0,0,1,5,5
20,0.0,0.0,1,0,1,1,4,4
41,0.0,0.0,0,0,1,0,5,5
26,0.0,0.0,0,0,0,1,5,5
19,0.0,0.0,0,0,1,1,0,0
29,12.633333333333333,0.9166666666666667,1,0,0,1,6,6
22,11.18881118881119,0.8293269230769231,0,0,0,0,16,13
18,14.537142857142856,0.875,0,0,0,1,8,8
18,12.757142857142856,0.75,1,0,0,1,6,6
18,12.944285714285714,0.875,0,0,0,1,8,8
20,14.916666666666668,1.0,0,0,0,1,6,6
20,0.0,0.0,1,0,0,1,6,6
20,13.0,0.8,0,1,0,1,5,5
19,11.857142857142858,0.9166666666666667,0,1,0,1,6,6
30,0.0,0.0,0,1,1,1,5,5
18,13.5,0.8333333333333334,0,0,0,1,6,6
20,12.583333333333332,0.5,0,0,1,1,5,5
26,13.807692307692308,1.0,0,0,1,1,14,13
19,0.0,0.0,1,0,0,1,6,5
49,11.399999999999999,0.5654761904761905,1,0,1,1,12,7
21,13.725,0.8,0,0,1,1,5,5
20,12.5,0.75,1,0,0,1,6,6
20,12.25,0.6666666666666666,1,0,1,1,6,6
18,12.116666666666667,0.9166666666666667,0,0,1,1,6,6
19,13.984126984126984,1.0,0,1,0,1,6,6
29,5.0,0.07142857142857142,0,0,0,1,7,7
18,14.182500000000001,1.0,0,0,0,1,7,8
22,5.25,0.2,0,0,1,1,5,5
19,12.2,0.8333333333333334,0,0,1,1,6,6
24,5.0,0.08333333333333333,0,0,1,0,6,5
21,13.183928571428572,1.0,0,1,0,1,7,8
19,11.25,0.4666666666666667,0,0,1,1,5,6
29,0.0,0.0,0,0,1,1,5,5
22,11.7,0.8,0,1,0,1,5,5
20,13.666666666666668,1.0,0,1,0,1,6,6
19,11.3,0.8,0,0,1,1,5,5
18,14.6,1.0,1,1,1,1,5,5
18,13.916666666666666,1.0,0,1,0,1,6,6
21,0.0,0.0,0,0,1,1,0,0
18,14.15375,1.0,0,1,0,1,8,8
18,11.583333333333332,0.8333333333333333,1,0,0,1,6,6
19,12.933333333333334,1.0,0,1,1,1,5,5
22,13.607142857142858,0.7525252525252526,0,1,0,1,11,9
27,12.457142857142856,0.875,0,0,0,1,8,8
25,11.742857142857144,0.9166666666666667,0,1,0,1,6,6
22,12.8,0.8333333333333334,0,0,0,0,6,6
19,13.654761904761905,1.0,0,1,1,1,6,6
20,14.03125,1.0,0,1,0,1,7,8
22,13.041666666666668,0.5,0,0,1,1,6,6
26,13.033333333333333,0.9,0,0,0,0,10,10
21,12.333333333333334,0.6,0,0,0,1,5,5
21,11.333333333333332,0.5833333333333333,0,0,0,1,6,6
18,12.669642857142858,1.0,0,1,0,1,6,6
31,15.928125,1.0,0,0,0,1,7,8
28,15.3375,1.0,0,0,1,1,6,6
22,12.330357142857142,0.9444444444444444,0,1,1,1,7,9
22,13.644047619047619,0.8660714285714286,0,1,0,1,7,8
20,12.625,1.0,0,1,0,1,6,6
57,14.183333333333334,0.9166666666666667,0,0,1,1,6,6
35,11.583333333333332,0.9615384615384616,0,0,1,1,18,13
19,11.525,0.9,0,0,1,1,5,5
19,15.114285714285714,0.875,0,1,0,1,8,8
18,13.925625,1.0,0,0,0,1,7,8
32,0.0,0.0,1,0,0,1,6,5
21,10.916666666666668,0.5,0,0,0,1,5,5
20,15.185714285714287,1.0,0,0,1,1,5,5
36,0.0,0.0,0,0,0,0,6,6
18,13.966666666666669,0.8571428571428571,0,0,0,1,7,7
19,11.491071428571429,1.0,0,0,1,1,6,6
18,12.702380952380953,1.0,0,0,1,1,6,6
18,12.833333333333332,1.0,0,1,0,1,6,6
27,13.95,0.534965034965035,1,0,1,1,13,11
19,13.386607142857143,1.0,0,1,0,1,7,8
20,13.725,0.6666666666666666,0,0,0,1,6,6
19,12.55952380952381,1.0,0,0,0,1,6,6
18,10.916666666666668,0.75,0,0,0,1,6,6
37,12.758035714285715,1.0,0,0,1,1,7,8
20,13.009821428571428,1.0,0,0,0,1,7,8
18,15.44375,1.0,0,0,0,1,7,8
21,12.392857142857142,1.0,0,1,0,0,6,6
34,13.842857142857143,0.875,0,1,1,1,8,8
24,0.0,0.0,1,0,0,1,5,5
20,12.899999999999999,0.8333333333333334,0,1,1,1,6,6
19,12.426944444444445,0.9285714285714286,0,1,0,1,7,8
37,0.0,0.0,0,0,1,1,6,6
18,12.166666666666668,1.0,0,0,0,1,6,6
32,12.214285714285715,0.55,1,0,1,1,6,10
18,14.166666666666666,1.0,0,1,0,1,6,6
25,14.25,0.8,0,0,1,1,5,5
21,12.725,0.7222222222222222,1,0,0,1,9,9
43,13.1875,1.0,0,0,1,1,4,1
19,14.277410714285715,1.0,0,0,0,1,7,8
18,12.958333333333332,1.0,0,1,0,1,5,5
31,12.625,0.5,0,0,0,1,5,5
19,11.75,0.8333333333333333,0,0,0,1,6,6
18,11.600000000000001,0.8333333333333334,0,0,0,1,6,6
24,10.5,0.2,1,0,1,1,5,5
19,0.0,0.0,0,0,0,1,6,6
18,11.933333333333334,0.9166666666666667,0,0,0,1,6,6
34,13.583333333333334,1.0,1,0,0,1,6,6
18,13.654761904761905,1.0,0,1,0,1,6,6
19,12.583333333333332,1.0,0,1,0,1,6,6
25,0.0,0.0,0,0,1,1,5,5
39,13.958333333333332,0.9615384615384616,0,0,0,0,13,10
19,14.591875,1.0,0,1,0,1,7,8
26,13.075714285714286,0.875,0,0,1,1,8,8
21,12.733333333333334,0.9166666666666667,0,1,0,1,6,6
27,0.0,0.0,0,0,0,0,5,5
17,14.151785714285715,1.0,0,1,1,1,6,6
22,14.833333333333332,1.0,0,0,1,1,6,6
18,11.857142857142858,1.0,0,0,0,1,7,7
18,0.0,0.0,1,0,1,1,5,5
19,14.247232142857143,1.0,0,0,0,1,7,8
20,13.928571428571429,1.0,0,1,0,1,6,6
32,13.339285714285715,1.0,0,1,0,1,7,8
27,11.8,0.8333333333333334,1,0,1,1,6,6
18,12.973214285714285,1.0,0,1,0,1,6,6
21,0.0,0.0,0,0,0,1,6,6
18,11.7,1.0,0,1,0,1,5,5
19,15.083333333333332,1.0,0,0,0,1,6,6
24,13.916666666666666,1.0,0,1,0,1,6,6
18,0.0,0.0,0,1,0,1,0,0
18,14.916666666666668,1.0,0,0,0,1,6,6
18,13.9,0.9166666666666667,0,1,0,1,6,6
41,11.4,1.0,0,0,0,0,5,5
18,14.2,1.0,0,0,1,1,5,5
19,11.75,0.30000000000000004,1,0,1,1,5,5
18,14.370535714285715,1.0,0,0,0,1,7,8
18,13.124375,1.0,0,0,0,1,7,8
18,14.083333333333332,1.0,0,1,0,1,6,6
19,14.408375,1.0,0,1,0,1,7,8
28,13.4375,0.6428571428571428,1,0,0,1,7,7
41,0.0,0.0,1,0,1,1,5,5
18,14.333333333333334,0.8571428571428571,0,0,0,1,7,7
18,12.416666666666668,0.9166666666666667,0,1,1,1,6,6
43,12.75,1.0,0,0,0,0,6,6
23,12.166666666666668,0.3333333333333333,1,0,1,1,6,6
19,13.1,1.0,0,1,1,1,5,5
19,11.125,0.75,0,1,0,1,6,6
19,12.0,1.0,0,0,0,0,6,6
20,0.0,0.0,1,1,1,1,0,0
21,12.618181818181817,1.0,0,1,1,1,11,9
19,13.3475,1.0,0,0,0,1,8,8
42,10.5,0.2,0,1,1,0,5,5
36,0.0,0.0,0,0,1,1,4,5
21,13.4,0.8,0,0,1,1,5,5
19,13.925714285714283,0.875,0,0,0,1,8,8
19,0.0,0.0,1,0,0,1,0,0
28,15.012698412698413,1.0,0,0,1,1,7,8
20,0.0,0.0,0,0,0,1,0,0
20,11.552447552447553,0.8516483516483516,0,1,1,1,14,13
19,12.3,0.5,0,0,1,1,6,6
28,5.0,0.08333333333333333,0,0,0,1,6,6
18,12.869047619047619,1.0,0,1,0,1,6,6
20,12.375,1.0,0,1,0,1,11,11
27,14.085714285714284,1.0,0,0,1,1,7,7
19,13.0,1.0,1,0,1,1,6,6
24,11.689583333333333,0.9285714285714286,0,0,0,1,7,8
26,12.542857142857144,0.9545454545454546,0,0,0,0,11,7
19,11.966964285714287,0.9285714285714286,0,0,0,1,7,7
19,13.5,1.0,0,1,0,1,6,6
19,14.514285714285714,0.875,0,0,0,1,8,8
20,11.5,1.0,0,1,0,1,6,6
19,11.175,0.9,0,0,1,1,5,5
18,13.7975,1.0,0,1,0,1,7,8
38,13.6,0.75,0,0,1,0,10,10
25,13.29,0.875,0,1,0,1,8,8
34,10.5,0.33035714285714285,0,0,0,0,8,7
19,11.833333333333332,0.75,0,0,0,1,6,6
18,12.928571428571429,0.8333333333333333,0,1,0,1,6,6
23,13.0,0.9,0,0,1,0,5,5
19,13.392857142857142,1.0,0,1,0,1,6,6
20,13.142857142857142,1.0,0,0,0,1,6,6
20,13.471428571428572,1.0,0,0,1,1,6,6
23,12.5075,1.0,0,0,1,1,8,8
29,0.0,0.0,0,0,0,0,5,5
18,11.857142857142858,1.0,0,1,0,1,6,6
20,11.85,0.8,0,0,0,1,5,5
20,12.916666666666666,1.0,0,1,0,1,6,6
22,0.0,0.0,0,0,1,1,5,5
18,12.666666666666668,0.7,0,0,1,1,5,5
28,13.474736842105264,1.0,0,0,0,1,17,17
25,0.0,0.0,1,0,1,1,5,5
20,12.526923076923076,0.8452380952380952,0,0,0,1,14,12
29,0.0,0.0,0,1,1,1,5,5
19,12.283333333333333,0.9166666666666667,1,1,0,1,6,6
18,14.935,1.0,0,0,0,1,8,8
28,6.375,0.3333333333333333,1,0,0,1,6,5
29,11.258928571428571,0.9375,0,0,0,1,8,8
18,12.466666666666667,0.8,0,0,0,1,5,5
25,0.0,0.0,1,0,1,1,6,6
29,12.25,0.5,1,0,1,0,5,5
19,15.19047619047619,1.0,0,0,0,1,6,6
19,14.94047619047619,1.0,0,1,0,1,6,6
18,12.833333333333332,0.9,0,0,0,1,5,5
20,12.420238095238094,0.8035714285714286,0,0,0,1,7,8
26,10.666666666666666,0.6,1,1,1,0,5,5
18,0.0,0.0,0,0,0,1,5,5
18,14.0,1.0,0,1,0,1,6,6
22,13.895833333333332,1.0,0,0,1,1,6,6
19,12.0,0.6666666666666666,0,0,0,1,6,6
19,14.4,0.875,0,1,0,1,8,8
18,12.369047619047619,0.9285714285714286,0,0,0,1,7,7
18,13.333333333333334,1.0,0,1,0,1,6,6
22,12.892857142857142,1.0,0,0,0,0,6,6
20,0.0,0.0,0,0,1,1,0,0
18,13.315714285714286,0.7857142857142857,0,0,0,1,7,7
18,13.495625,1.0,0,0,0,1,7,8
19,12.1,0.9,0,0,0,1,5,5
18,11.892857142857142,0.9,1,0,1,1,5,5
28,6.0,0.1,1,1,0,1,5,5
18,0.0,0.0,0,0,0,1,6,6
18,12.858571428571427,0.9375,0,1,0,1,7,8
18,15.550892857142856,1.0,0,0,0,1,7,8
19,13.2325,1.0,0,0,0,1,8,8
20,10.875,0.7,0,0,1,1,5,5
18,11.4,0.6666666666666667,0,0,0,1,6,6
19,12.875,0.6666666666666666,0,0,1,1,6,6
19,0.0,0.0,0,0,0,1,0,0
18,14.5,1.0,0,0,0,1,6,6
20,11.125,0.6666666666666666,0,0,0,1,6,6
32,12.941558441558442,0.8181818181818181,0,0,0,0,11,11
20,14.005,0.7857142857142857,0,1,0,1,7,7
19,13.833333333333332,1.0,1,0,1,1,6,6
20,12.004273504273506,0.9090909090909092,0,0,0,1,12,11
19,13.100000000000001,1.0,0,0,0,1,5,5
24,13.222222222222221,0.8944444444444444,0,0,1,1,9,10
19,15.25,1.0,0,0,0,1,6,6
22,14.666666666666666,1.0,0,0,1,1,6,6
19,13.327142857142857,0.875,1,0,0,1,8,8
19,12.416666666666668,0.8,0,0,0,1,5,5
35,11.383333333333333,1.0,0,0,0,0,5,5
20,10.660714285714285,0.7,0,0,1,1,5,5
24,16.075,0.75,0,0,0,1,6,6
19,12.75,1.0,0,0,0,1,6,6
19,11.833333333333334,0.75,0,1,0,1,8,8
21,5.0,0.08333333333333333,0,0,1,1,6,6
34,12.266666666666666,0.95,0,0,0,1,10,10
30,0.0,0.0,0,0,0,0,6,6
18,13.822500000000002,1.0,0,1,0,1,7,8
26,11.227272727272727,0.7595238095238095,0,0,1,1,15,14
21,11.625,0.6547619047619048,0,0,0,1,14,12
19,12.404761904761905,1.0,0,0,1,1,6,6
18,13.785714285714285,1.0,0,0,0,1,6,6
18,11.383333333333333,0.9166666666666667,0,0,1,1,6,6
23,0.0,0.0,1,0,1,1,7,8
30,11.958333333333332,0.5833333333333333,1,0,0,1,12,12
30,0.0,0.0,0,1,1,1,6,6
31,12.116666666666667,0.55,0,0,0,0,10,10
21,5.5,0.16666666666666666,0,0,0,1,6,6
20,13.85,0.5833333333333334,0,0,0,1,6,6
18,13.482142857142858,0.9,0,0,0,1,5,5
18,14.1265873015873,1.0,0,1,0,1,7,8
20,14.75,0.9166666666666667,0,1,0,1,6,6
18,13.571428571428571,1.0,0,1,0,1,6,6
18,14.330625000000001,1.0,0,1,0,1,7,8
28,15.014285714285714,0.8333333333333333,0,0,0,1,6,6
18,11.325,0.8,0,0,0,1,5,5
20,14.666666666666668,1.0,0,0,1,1,6,6
20,12.84142857142857,0.875,0,0,1,1,8,8
20,11.845238095238095,0.9166666666666667,0,1,0,1,6,6
28,0.0,0.0,0,0,1,1,6,6
22,12.416666666666666,1.0,0,0,1,0,6,6
18,12.5,0.8571428571428571,0,1,0,1,7,7
20,0.0,0.0,1,0,0,1,4,5
18,14.704206349206348,1.0,0,1,0,1,7,8
18,11.292333333333332,0.75,0,1,1,1,7,8
20,11.625,0.75,0,0,0,0,6,6
21,12.25,0.25,1,0,0,1,6,6
18,12.75,1.0,0,1,0,1,6,6
46,5.0,0.1,1,0,1,0,5,5
31,0.0,0.0,0,0,1,1,5,5
18,13.25,0.8333333333333334,0,1,0,1,6,6
45,11.0,0.5,0,1,0,1,6,6
24,11.947222222222223,0.625,0,0,1,1,7,8
19,11.166666666666668,0.7,0,0,1,1,5,5
18,12.625,1.0,0,0,0,1,6,6
21,11.933333333333334,0.9166666666666667,0,1,1,1,6,6
19,14.285714285714286,0.875,0,0,1,1,8,8
21,0.0,0.0,1,1,1,1,0,0
43,14.431174089068826,1.0,0,0,0,1,18,13
19,12.551785714285714,0.9375,0,0,1,1,7,8
19,11.0,0.25,0,0,0,1,6,6
28,12.083916083916083,0.8293269230769231,1,0,0,1,16,13
19,14.401785714285715,1.0,0,0,1,1,6,7
19,12.5,0.8,1,0,0,1,5,5
20,13.333333333333334,1.0,0,0,0,1,6,6
39,5.5,0.16666666666666666,0,0,1,1,6,6
19,0.0,0.0,0,0,0,1,6,6
18,12.214285714285715,1.0,0,0,0,1,6,6
18,0.0,0.0,0,0,0,1,6,6
32,11.45,0.7222222222222222,0,0,1,1,10,9
19,14.857142857142858,1.0,0,1,0,1,6,6
18,11.75,0.30000000000000004,0,0,0,1,5,5
32,0.0,0.0,0,0,0,1,7,8
26,11.1,1.0,0,0,1,1,5,5
24,11.971428571428572,0.875,0,1,0,1,8,8
44,12.100000000000001,1.0,0,0,0,0,5,5
23,10.5,0.3333333333333333,0,0,0,1,6,6
21,10.983333333333334,0.8,0,0,1,1,5,5
27,13.041666666666668,0.5,0,0,1,1,6,6
19,12.541666666666668,1.0,0,0,1,1,5,5
22,10.0,0.30000000000000004,1,0,0,1,5,5
18,15.3,1.0,0,1,1,1,8,8
19,13.9375,0.9166666666666667,0,0,0,1,8,6
29,0.0,0.0,1,0,1,1,5,5
32,12.983333333333334,0.9166666666666667,0,0,0,0,6,6
20,0.0,0.0,1,0,1,1,5,5
47,14.0125,0.7571428571428571,0,0,1,1,10,7
18,14.25,1.0,0,0,0,1,6,6
20,0.0,0.0,0,0,0,1,0,0
19,11.416666666666668,0.9166666666666667,0,0,1,1,6,6
22,13.2,0.8,0,1,0,1,5,5
19,14.166666666666668,1.0,0,0,0,1,6,6
18,11.0,0.4,0,1,0,1,5,5
18,0.0,0.0,0,0,0,1,0,0
24,12.3,0.75,0,1,1,1,6,6
22,12.571428571428571,0.75,0,1,0,1,6,6
44,12.083333333333332,1.0,0,0,1,1,6,6
25,0.0,0.0,0,0,0,1,5,5
19,13.166666666666668,1.0,0,0,0,1,5,5
22,0.0,0.0,0,0,0,1,6,6
24,5.0,0.08333333333333333,0,0,0,0,6,6
18,13.24875,1.0,0,0,1,1,8,8
18,14.764206349206349,1.0,0,1,0,1,7,8
22,11.488095238095237,0.8333333333333333,0,0,1,1,6,6
19,11.8,0.8166666666666667,0,0,1,1,6,10
20,11.833333333333334,1.0,0,1,0,1,6,6
19,12.05952380952381,1.0,1,1,0,1,6,6
22,13.094642857142858,0.8660714285714286,0,1,0,1,7,8
62,13.916666666666668,1.0,0,0,0,1,6,6
36,12.425,0.7857142857142857,0,1,0,1,7,7
18,13.8,1.0,0,1,0,1,5,5
20,13.664772727272728,0.9285714285714286,0,0,1,1,9,7
18,11.333333333333332,0.5,1,1,0,1,6,6
18,11.566666666666666,0.9166666666666667,0,0,1,1,6,6
20,13.583333333333332,0.8333333333333333,0,0,0,1,6,6
20,12.821428571428571,1.0,0,0,1,1,6,6
20,13.016666666666666,0.8333333333333334,0,1,0,1,6,6
24,7.333333333333333,0.3,0,0,1,1,5,5
21,13.2575,1.0,0,1,0,1,8,8
18,13.07375,1.0,0,0,0,1,8,8
19,14.05952380952381,1.0,0,0,0,1,6,6
19,0.0,0.0,0,0,0,1,0,0
19,0.0,0.0,0,0,0,1,6,6
18,12.416666666666666,1.0,0,1,0,1,6,6
46,12.3875,0.7777777777777778,0,0,0,0,8,9
20,11.666666666666668,0.5,0,0,1,1,6,6
20,12.308333333333334,0.9285714285714286,0,0,0,1,7,7
32,14.355555555555554,0.8636363636363636,0,0,0,1,11,8
20,13.636363636363637,1.0,0,1,0,1,11,11
18,14.05,1.0,0,0,0,1,5,5
19,13.5,1.0,0,0,0,1,5,5
18,12.458333333333332,1.0,0,1,0,1,6,6
24,11.041666666666668,0.5,1,0,0,1,6,6
18,13.666666666666668,1.0,0,0,0,1,5,5
21,11.25,0.5833333333333333,0,0,0,1,6,6
18,13.0,0.75,0,0,0,1,6,6
20,11.25,0.8,0,0,0,1,5,5
18,11.5,0.25,0,0,0,1,6,6
24,11.5,0.6666666666666666,0,0,1,1,6,6
18,14.7,0.875,0,0,0,1,8,8
19,12.05,0.9166666666666667,1,0,0,1,6,6
28,0.0,0.0,0,0,0,1,5,5
21,12.716666666666667,0.8,1,1,1,1,5,5
24,0.0,0.0,0,0,1,1,5,5
19,10.791666666666668,0.7,0,0,0,1,5,5
18,14.025,1.0,0,0,0,1,7,8
18,13.886746031746032,1.0,0,1,0,1,7,8
22,13.115833333333335,0.8035714285714286,0,1,0,1,7,8
19,12.919642857142858,1.0,0,1,1,1,6,6
18,13.583333333333332,1.0,0,0,0,1,6,6
18,14.166666666666668,1.0,0,1,0,1,6,6
25,11.778571428571428,0.8125,0,0,0,1,7,8
19,0.0,0.0,0,0,1,1,5,5
26,0.0,0.0,0,0,1,1,5,5
20,14.125,0.75,0,0,1,1,6,6
35,0.0,0.0,0,0,0,1,5,5
18,11.875,0.8,0,0,0,1,5,5
19,12.665714285714284,0.875,0,0,1,1,8,8
18,13.133333333333333,0.6666666666666667,0,0,1,1,6,6
21,12.5,0.8333333333333334,0,1,0,1,6,6
26,10.983333333333334,0.8571428571428571,0,1,0,1,7,7
21,12.663636363636364,0.8776223776223776,1,1,0,0,13,11
23,11.40340909090909,0.9,0,0,1,1,10,10
19,12.657142857142857,0.875,0,1,0,1,8,8
19,11.5,0.5,1,0,0,1,6,6
18,13.333333333333332,1.0,0,0,0,1,6,6
21,0.0,0.0,0,1,0,1,5,5
18,14.317142857142855,1.0,0,0,0,1,7,8
18,12.0,1.0,1,0,0,1,6,6
20,11.761904761904763,0.9166666666666667,0,1,0,1,6,6
22,12.083333333333332,0.8333333333333333,0,1,0,1,6,6
18,11.0,0.6,0,0,1,1,5,5
21,12.3,0.6666666666666666,1,0,0,1,6,6
21,10.5,0.7,0,0,1,1,5,5
25,5.0,0.14285714285714285,0,1,1,1,7,7
27,11.5,0.6,0,0,0,0,5,5
51,0.0,0.0,0,0,1,1,6,6
18,12.142857142857142,1.0,0,1,0,1,6,6
44,5.785714285714286,0.4166666666666667,1,0,1,1,6,6
33,13.5,0.4,0,0,1,1,5,5
26,6.0,0.1,0,0,0,1,5,5
18,12.55,0.75,0,0,0,1,6,6
18,14.428571428571429,0.875,0,1,0,1,8,8
